Westphal-MMD69         1000  0.010          321            9   2.6965376e+09      58.8778496
Westphal-MMD72         1000  0.120          255           47   1.0607240e+10     140.4964600
Westphal-MMD73         1000  0.080           80           30   2.3432996e+09      57.9167252
Westphal-MMD76          100  0.120           50           43   1.7118592e+09     155.9075775
Westphal-MMD85          200  0.080         1609           27   5.5078472e+09     100.8027649
Westphal-MMD88          100  0.090           50           21   8.6260794e+08      36.5346794
Westphal-MMD9         5000  0.050         2000           16   2.6627342e+10     238.0291138
Westphal-MMD90         5000  0.010          404            5   1.9629791e+09      39.8403206
Westphal-MMD91          500  0.070         2000           32   1.6091341e+10     104.1861801
Westphal-MMD92          100  0.100           50           28   1.1211912e+09     162.1930237
Westphal-MMD93         5000  0.040          127           15   1.9342676e+09      30.8544350
Westphal-MMD95          200  0.070         1609           15   3.1515919e+09      69.1602859
Westphal-MMD96         5000  0.080          404            2   8.5910451e+08     148.4797974
Westphal-MMD97          500  0.130          321           90   2.1400961e+10     178.4916534
Westphal-MMD99         1000  0.100         1609           86   6.9355078e+10     234.5365906
Westphal-c136          200  0.050           64           11   6.4363482e+08       0.8689536
Westphal-c77          100  0.070           50           38   1.5329577e+09      21.5355740
Westphal-d121         2000  0.150           50           25   1.2625507e+09     141.1531677
Westphal-d135          100  0.090           50           40   1.6117518e+09      63.2615356
Westphal-d83         5000  0.130         1609           21   3.0045893e+10     422.5390320
Westphal-m78          100  0.070           50           13   5.4638394e+08      11.4826908
Westphal-md176          100  0.120           50           15   6.0081984e+08      81.6325531
Westphal-md192         1000  0.040          160            7   1.1277787e+09       8.6964111
Westphal-md209          200  0.020          255            7   1.0756362e+09       2.8418808
Westphal-md232         5000  0.140           80           64   5.1217244e+09     151.2391052
Westphal-west1_M8          500  0.070           50           30   1.4695032e+09       9.2750759
Westphal-west2_M18          100  0.170           50           72   2.8471071e+09     211.9522705
Westphal-west2_MD13         5000  0.000         2000           32   5.3680976e+10     266.4713135
Westphal-west2_MD38         5000  0.120           50           42   2.1129302e+09      60.5005112
Westphal-west3_C11          100  0.110           50           79   3.1096758e+09      94.9895859
Westphal-west3_C20          100  0.070           80           44   2.4391002e+09      30.3369370
Westphal-west3_D14          100  0.080           50           12   5.0781197e+08     274.8742981
Westphal-BM112         5000  0.120         4000           19   5.3701001e+10     474.1136475
Westphal-BM114         5000  0.100           64           14   9.0950880e+08       8.5332193
Westphal-BM115         1000  0.110         3500           31   3.0324533e+10     219.9706726
Westphal-BM120         5000  0.150           64           29   1.8894615e+09      50.8524055
Westphal-BM121         5000  0.180          127           21   2.7698614e+09     146.5659637
Westphal-BM125         5000  0.230         3500            4   1.2085978e+10     121.9534302
Westphal-BM134          500  0.090          806           28   1.1433659e+10     104.5795135
Westphal-BM141         5000  0.100          321           15   4.6867256e+09     107.7359161
Westphal-BM163          500  0.130         3000           24   1.2156154e+10     137.4565582
Westphal-BM180         5000  0.190          127           33   4.2385370e+09     160.9674835
Westphal-BM183         5000  0.200           80            6   5.1096656e+08      36.3035889
Westphal-BM191            0  0.000            0            0   0.0000000e+00      -1.0000000
Westphal-BM226          100  0.060           50           12   5.0535872e+08       2.3800347
Westphal-BM228         5000  0.110          127           32   4.1167457e+09      51.6190910
Westphal-BM23         5000  0.210           50            9   4.7419782e+08      21.1141529
Westphal-BM238          100  0.110           50           52   2.0546060e+09      31.0774231
Westphal-BM245         2000  0.090          202           13   2.6464404e+09      47.3787994
Westphal-BM253          200  0.180           50           36   1.6141292e+09      40.1165543
Westphal-BM260         1000  0.100          202           34   6.3168369e+09      92.9506454
Westphal-BM282         5000  0.150          160           18   2.8517530e+09     114.8959122
Westphal-BM288         2000  0.100          404           15   5.6412385e+09     129.7843475
Westphal-BM295         5000  0.190           64           52   3.3196547e+09      67.9448242
Westphal-BM301          100  0.100           50           20   8.0728480e+08       9.5325089
Westphal-BM312          500  0.090         2500           14   7.0702362e+09     119.7924347
Westphal-BM316          100  0.110           80           18   1.0464009e+09      15.1428270
Westphal-BM333          500  0.130         2500           29   1.4709582e+10     186.9920654
Westphal-BM39            0  0.000            0            0   0.0000000e+00      -1.0000000
Westphal-BM48          100  0.130           50            8   3.2906643e+08      10.9973726
Westphal-BM87         5000  0.060           64           33   2.1274569e+09       5.5381722
Westphal-BM96         5000  0.090          255            5   1.4695950e+09      41.4002800
Westphal-BM99          200  0.060          404           12   2.2536860e+09      29.2769451
Westphal-BX103          100  0.110           50           49   1.9662143e+09      21.5455475
Westphal-BX113          500  0.120         2500           73   3.6596888e+10     195.1274719
Westphal-BX117          500  0.090         2500           28   1.4114169e+10      90.1088333
Westphal-BX124         5000  0.170          127           98   1.2431797e+10     146.4844055
Westphal-BX126          200  0.100         1609           27   5.5824768e+09      57.6347389
Westphal-BX131          100  0.140           50           53   2.1175680e+09      77.1805725
Westphal-BX151          100  0.080           50           41   1.6342656e+09     108.8619766
Westphal-BX154         5000  0.090           64           37   2.3961969e+09      14.3408089
Westphal-BX160         5000  0.110          404           16   6.4793661e+09     140.3553772
Westphal-BX173         5000  0.120           64           26   1.7140787e+09      32.9581375
Westphal-BX185          100  0.140           50           99   3.9021970e+09      37.5414047
Westphal-BX197         1000  0.130         2500           35   3.2950338e+10     205.4776306
Westphal-BX198         2000  0.110         3000           15   2.4450607e+10     244.1560059
Westphal-BX199          100  0.100           50           37   1.4790001e+09     168.2444153
Westphal-BX201          100  0.110          202           88   7.6589061e+09      45.0342369
